Division,Terminal,Terminal.Name,Year,Week,Week.Type,Weekday,Weekday.Name,PCL.Del.Pcs.N_Pct,PCL.Del.Stops.N_Pct,PCL.PU.Pcs.N_Pct,PCL.PU.Stops.N_Pct,Agent.Del.Pcs.N_Pct,Agent.PU.Pcs.N_Pct,Total.Del.Stops.N_Pct,Total.PU.Stops.N_Pct
PACIFIC,401,Terminal Zeta,2026,48,event,3,Tuesday,18.9336,18.8435,20.8044,18.3148,19.7542,19.2475,18.7845,18.5591
PACIFIC,401,Terminal Zeta,2026,48,event,4,Wednesday,20.5199,21.5238,19.2009,20.5316,19.8645,19.3292,18.6935,20.7087
PACIFIC,401,Terminal Zeta,2026,48,event,5,Thursday,19.9169,20.9805,20.2101,18.5811,20.1923,20.4051,20.3954,21.5137
PACIFIC,401,Terminal Zeta,2026,48,event,6,Friday,16.089,17.26,17.3439,17.2419,16.3849,16.1528,17.1857,17.6208
PACIFIC,401,Terminal Zeta,2026,48,event,7,Saturday,4.3773,3.3532,3.4251,3.8379,4.6856,4.7245,3.7475,3.2034
PRAIRIES,501,Terminal Eta,2026,48,event,1,Sunday,0.4663,0.4472,0.4617,0.461,0.48,0.4669,0.4602,0.4533
PRAIRIES,501,Terminal Eta,2026,48,event,2,Monday,19.5828,19.9315,20.9287,19.9221,21.5326,18.1338,17.5589,17.8585
PRAIRIES,501,Terminal Eta,2026,48,event,3,Tuesday,18.0556,20.5055,19.7347,20.0522,19.4854,19.5681,21.2673,20.6904
PRAIRIES,501,Terminal Eta,2026,48,event,4,Wednesday,21.4491,20.1811,18.5288,20.7452,19.2271,20.7531,21.2288,17.3766
PRAIRIES,501,Terminal Eta,2026,48,event,5,Thursday,18.1991,20.8763,19.4912,19.9659,18.8788,18.4082,18.2693,20.9342
PRAIRIES,501,Terminal Eta,2026,48,event,6,Friday,18.2081,14.5074,16.0571,15.9023,16.3712,17.6062,15.8548,17.3162
PRAIRIES,501,Terminal Eta,2026,48,event,7,Saturday,4.039,3.551,4.7978,2.9513,4.0249,5.0637,5.3607,5.3708
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,48,event,1,Sunday,0.456,0.4647,0.4578,0.4521,0.447,0.4647,0.4586,0.4248
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,48,event,2,Monday,21.5273,19.0887,20.2026,21.3282,17.771,20.735,21.8227,19.8111
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,48,event,3,Tuesday,19.5004,20.0715,20.6404,20.525,21.4079,19.6037,18.417,20.2285
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,48,event,4,Wednesday,19.0644,19.7033,18.2334,17.2024,20.662,18.2617,17.9156,19.4747
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,48,event,5,Thursday,18.985,19.6552,21.4563,19.8838,19.7606,22.2847,19.9761,18.7875
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,48,event,6,Friday,15.194,15.9477,14.8558,16.878,15.0208,15.568,17.2471,16.452
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,48,event,7,Saturday,5.2728,5.0688,4.1537,3.7304,4.9307,3.0822,4.1629,4.8214
QUEBEC,101,Terminal Alpha,2026,49,event,1,Sunday,0.4474,0.4595,0.4557,0.4637,0.4838,0.4524,0.4516,0.4558
QUEBEC,101,Terminal Alpha,2026,49,event,2,Monday,18.3466,21.7087,18.6649,19.9403,20.8,20.2337,19.924,21.1836
QUEBEC,101,Terminal Alpha,2026,49,event,3,Tuesday,18.1055,18.1879,21.0017,19.7891,19.6208,19.4003,19.3819,19.5883
QUEBEC,101,Terminal Alpha,2026,49,event,4,Wednesday,21.1443,21.4462,18.911,19.9408,19.6313,20.9269,20.3206,18.2493
QUEBEC,101,Terminal Alpha,2026,49,event,5,Thursday,20.989,17.8492,20.9121,18.3106,18.8516,17.3344,18.0411,20.748
QUEBEC,101,Terminal Alpha,2026,49,event,6,Friday,16.7614,16.8138,16.6274,17.8796,17.6636,17.4023,17.2526,16.8848
QUEBEC,101,Terminal Alpha,2026,49,event,7,Saturday,4.2059,3.5346,3.4273,3.6759,2.9489,4.2499,4.6281,2.8903
QUEBEC,102,Terminal Beta,2026,49,event,1,Sunday,0.4183,0.4686,0.4471,0.4439,0.4523,0.4409,0.4458,0.4764
QUEBEC,102,Terminal Beta,2026,49,event,2,Monday,19.5804,21.5056,19.9847,21.0882,19.1006,19.6429,20.6998,18.1665
QUEBEC,102,Terminal Beta,2026,49,event,3,Tuesday,19.992,18.7291,21.0488,18.1586,18.8979,21.0859,18.4478,19.4179
QUEBEC,102,Terminal Beta,2026,49,event,4,Wednesday,19.5105,18.5362,19.9773,20.7233,21.0382,18.519,20.5905,18.9619
QUEBEC,102,Terminal Beta,2026,49,event,5,Thursday,19.3996,20.0258,17.3414,20.355,19.4431,20.4779,19.7347,19.3964
QUEBEC,102,Terminal Beta,2026,49,event,6,Friday,16.4289,16.0556,16.009,15.5257,16.4562,15.7463,15.511,18.7186
QUEBEC,102,Terminal Beta,2026,49,event,7,Saturday,4.6703,4.6791,5.1916,3.7052,4.6118,4.0871,4.5703,4.8623
GREATER TORONTO AREA,201,Terminal Gamma,2026,49,event,1,Sunday,0.4385,0.4521,0.475,0.4547,0.4499,0.4445,0.4418,0.4515
GREATER TORONTO AREA,201,Terminal Gamma,2026,49,event,2,Monday,18.9303,20.3017,19.2753,19.943,20.366,18.2242,20.2682,21.6638
GREATER TORONTO AREA,201,Terminal Gamma,2026,49,event,3,Tuesday,20.1691,17.637,18.6774,19.5218,19.4503,18.7663,20.3723,21.2896
GREATER TORONTO AREA,201,Terminal Gamma,2026,49,event,4,Wednesday,20.7452,18.3843,20.3507,21.075,17.8948,19.2278,20.354,17.8053
GREATER TORONTO AREA,201,Terminal Gamma,2026,49,event,5,Thursday,19.4506,21.1391,21.9335,20.6251,20.3174,21.1703,18.9437,17.2197
GREATER TORONTO AREA,201,Terminal Gamma,2026,49,event,6,Friday,16.4968,17.031,15.4501,15.5823,17.5918,17.7022,15.2066,16.1649
GREATER TORONTO AREA,201,Terminal Gamma,2026,49,event,7,Saturday,3.7695,5.0547,3.8381,2.7981,3.9299,4.4646,4.4134,5.4053
GREATER TORONTO AREA,202,Terminal Delta,2026,49,event,1,Sunday,0.4564,0.4497,0.4617,0.453,0.4521,0.477,0.4676,0.4689
GREATER TORONTO AREA,202,Terminal Delta,2026,49,event,2,Monday,18.3183,21.0411,20.5466,20.856,18.4969,19.9152,18.7579,19.1782
GREATER TORONTO AREA,202,Terminal Delta,2026,49,event,3,Tuesday,21.772,20.2365,19.1312,17.9484,21.4165,21.3404,21.9305,21.6711
GREATER TORONTO AREA,202,Terminal Delta,2026,49,event,4,Wednesday,19.5179,18.4746,19.4914,19.9549,18.4312,18.479,17.9245,17.97
GREATER TORONTO AREA,202,Terminal Delta,2026,49,event,5,Thursday,18.4194,19.0256,19.5997,19.8457,19.9115,18.6412,21.7197,19.0271
GREATER TORONTO AREA,202,Terminal Delta,2026,49,event,6,Friday,17.945,15.9554,17.6963,16.3258,16.4197,15.8275,15.6703,16.4014
GREATER TORONTO AREA,202,Terminal Delta,2026,49,event,7,Saturday,3.5712,4.817,3.0732,4.6162,4.872,5.3198,3.5296,5.2834
ATLANTIC,301,Terminal Epsilon,2026,49,event,1,Sunday,0.4415,0.4607,0.4754,0.4674,0.4557,0.4455,0.4518,0.4499
ATLANTIC,301,Terminal Epsilon,2026,49,event,2,Monday,19.244,19.2393,21.3523,17.8945,21.775,21.1792,20.5843,19.88
ATLANTIC,301,Terminal Epsilon,2026,49,event,3,Tuesday,19.1469,20.0075,18.472,21.5835,21.2273,19.8057,18.3026,20.0946
ATLANTIC,301,Terminal Epsilon,2026,49,event,4,Wednesday,20.3575,21.4868,20.6213,22.2216,17.591,18.6446,20.3582,17.7329
ATLANTIC,301,Terminal Epsilon,2026,49,event,5,Thursday,18.8068,20.7372,19.9634,18.9618,17.7254,20.4247,18.8755,19.6947
ATLANTIC,301,Terminal Epsilon,2026,49,event,6,Friday,17.5632,14.8838,15.6173,16.0663,16.3242,16.4461,17.0711,17.8873
ATLANTIC,301,Terminal Epsilon,2026,49,event,7,Saturday,4.4402,3.1849,3.4982,2.805,4.9013,3.0542,4.3565,4.2606
PACIFIC,401,Terminal Zeta,2026,49,event,1,Sunday,0.4539,0.4608,0.4518,0.464,0.4576,0.4572,0.4504,0.4675
PACIFIC,401,Terminal Zeta,2026,49,event,2,Monday,17.4682,20.0808,21.1246,19.5619,17.8185,20.5829,20.4529,18.7293
PACIFIC,401,Terminal Zeta,2026,49,event,3,Tuesday,18.7624,19.3728,18.4212,21.866,18.0407,18.9956,17.5726,20.7418
PACIFIC,401,Terminal Zeta,2026,49,event,4,Wednesday,21.4322,21.3738,19.4542,19.1928,20.4024,19.602,18.8234,18.8052
PACIFIC,401,Terminal Zeta,2026,49,event,5,Thursday,19.4372,18.0666,18.4903,18.2688,21.0353,19.7815,21.3101,18.9567
PACIFIC,401,Terminal Zeta,2026,49,event,6,Friday,17.4602,15.1483,17.9067,16.2018,17.3743,16.4289,17.431,17.5449
PACIFIC,401,Terminal Zeta,2026,49,event,7,Saturday,4.986,5.4969,4.1513,4.4447,4.8711,4.152,3.9596,4.7545
PRAIRIES,501,Terminal Eta,2026,49,event,1,Sunday,0.4567,0.4628,0.4706,0.4531,0.4582,0.4496,0.4605,0.4527
PRAIRIES,501,Terminal Eta,2026,49,event,2,Monday,17.6192,20.1867,20.6741,21.6292,18.6825,17.4574,20.9498,20.3065
PRAIRIES,501,Terminal Eta,2026,49,event,3,Tuesday,21.4467,21.013,21.0815,18.3892,20.729,20.4018,19.9946,17.2703
PRAIRIES,501,Terminal Eta,2026,49,event,4,Wednesday,18.6811,20.6138,19.6472,20.2851,17.4825,20.289,21.5852,18.7007
PRAIRIES,501,Terminal Eta,2026,49,event,5,Thursday,21.5661,18.1854,18.3143,20.5991,21.3912,19.7461,18.2806,20.4364
PRAIRIES,501,Terminal Eta,2026,49,event,6,Friday,15.4831,16.7075,16.0752,14.9941,18.0648,17.7809,14.766,17.8462
PRAIRIES,501,Terminal Eta,2026,49,event,7,Saturday,4.7471,2.8308,3.7371,3.6502,3.1918,3.8751,3.9632,4.9872
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,49,event,1,Sunday,0.4666,0.4456,0.4709,0.4501,0.4483,0.4606,0.4533,0.4671
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,49,event,2,Monday,21.3259,18.9772,18.7683,17.8267,18.4841,22.0932,17.4347,18.7426
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,49,event,3,Tuesday,19.8118,19.2907,21.7064,20.3549,18.0668,18.7907,20.4158,21.0918
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,49,event,4,Wednesday,19.1354,20.4344,18.5774,21.2639,20.593,18.4117,19.6759,19.6924
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,49,event,5,Thursday,18.2041,19.551,19.8088,18.5145,19.8338,19.0281,21.5399,18.5882
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,49,event,6,Friday,17.0832,16.2638,15.9381,17.4282,17.8431,17.8063,17.1424,16.328
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,49,event,7,Saturday,3.9731,5.0374,4.7302,4.1616,4.7308,3.4094,3.338,5.0899
QUEBEC,101,Terminal Alpha,2026,50,regular,1,Sunday,0.8079,1.0674,0.8265,0.9039,0.7213,0.7905,0.611,1.1428
QUEBEC,101,Terminal Alpha,2026,50,regular,2,Monday,21.6671,18.3853,22.311,19.8148,18.7445,19.4865,19.3998,22.3933
QUEBEC,101,Terminal Alpha,2026,50,regular,3,Tuesday,20.3672,21.6531,21.3855,20.8739,22.6491,19.3898,19.9289,20.0654
QUEBEC,101,Terminal Alpha,2026,50,regular,4,Wednesday,19.055,21.1976,20.0117,17.2808,18.8573,19.0761,20.692,20.6723
QUEBEC,101,Terminal Alpha,2026,50,regular,5,Thursday,18.4382,19.854,16.125,21.3854,19.739,18.9753,20.1633,17.7097
QUEBEC,101,Terminal Alpha,2026,50,regular,6,Friday,17.5337,16.2374,17.4001,16.166,16.7841,20.1383,17.1191,14.8452
QUEBEC,101,Terminal Alpha,2026,50,regular,7,Saturday,2.1309,1.6052,1.9402,3.5751,2.5047,2.1435,2.086,3.1713
QUEBEC,102,Terminal Beta,2026,50,regular,1,Sunday,0.8566,0.4065,0.9101,0.4513,1.1321,1.1154,1.1148,0.3694
QUEBEC,102,Terminal Beta,2026,50,regular,2,Monday,20.2686,21.0572,20.0759,19.9202,20.5362,18.5098,20.1084,19.5232
QUEBEC,102,Terminal Beta,2026,50,regular,3,Tuesday,20.7597,18.9739,20.1167,20.8753,19.7829,21.3444,20.0644,19.5142
QUEBEC,102,Terminal Beta,2026,50,regular,4,Wednesday,21.9553,19.1608,18.384,17.5552,20.3389,19.6545,18.6138,19.6945
QUEBEC,102,Terminal Beta,2026,50,regular,5,Thursday,17.3954,19.496,18.2996,19.498,18.6253,19.4504,19.9942,20.1862
QUEBEC,102,Terminal Beta,2026,50,regular,6,Friday,15.8584,17.5008,18.7526,19.6419,18.1522,16.5521,18.5717,17.6786
QUEBEC,102,Terminal Beta,2026,50,regular,7,Saturday,2.906,3.4047,3.4611,2.0582,1.4323,3.3733,1.5326,3.034
GREATER TORONTO AREA,201,Terminal Gamma,2026,50,regular,1,Sunday,1.2349,0.4198,0.6636,0.8816,0.5833,0.5126,0.4163,0.9884
GREATER TORONTO AREA,201,Terminal Gamma,2026,50,regular,2,Monday,19.6662,20.2591,20.4575,22.6457,20.2452,19.3648,19.693,23.3549
GREATER TORONTO AREA,201,Terminal Gamma,2026,50,regular,3,Tuesday,21.3939,22.5181,21.4814,18.5815,21.6269,19.5214,19.6835,18.4278
GREATER TORONTO AREA,201,Terminal Gamma,2026,50,regular,4,Wednesday,19.433,19.9413,18.2373,17.848,17.8025,19.8398,21.4074,21.9298
GREATER TORONTO AREA,201,Terminal Gamma,2026,50,regular,5,Thursday,21.2317,17.8328,18.7782,21.0059,18.2578,19.9578,20.6417,17.8303
GREATER TORONTO AREA,201,Terminal Gamma,2026,50,regular,6,Friday,15.0119,15.6244,18.5226,18.0049,18.5721,18.2572,15.9777,15.8351
GREATER TORONTO AREA,201,Terminal Gamma,2026,50,regular,7,Saturday,2.0284,3.4045,1.8593,1.0324,2.9122,2.5465,2.1805,1.6338
GREATER TORONTO AREA,202,Terminal Delta,2026,50,regular,1,Sunday,0.7553,1.0408,0.9705,0.7676,0.5737,0.7152,0.7705,0.6673
GREATER TORONTO AREA,202,Terminal Delta,2026,50,regular,2,Monday,19.6054,21.095,19.0778,18.6226,23.674,22.1109,23.3306,19.9446
GREATER TORONTO AREA,202,Terminal Delta,2026,50,regular,3,Tuesday,20.161,21.9608,22.6089,21.9074,20.4456,22.2939,19.4145,22.6289
GREATER TORONTO AREA,202,Terminal Delta,2026,50,regular,4,Wednesday,18.6723,19.1281,18.5299,16.52,18.3707,18.0815,18.6786,18.729
GREATER TORONTO AREA,202,Terminal Delta,2026,50,regular,5,Thursday,18.4064,19.9927,20.1135,20.3273,19.1513,19.8399,20.6007,17.0196
GREATER TORONTO AREA,202,Terminal Delta,2026,50,regular,6,Friday,19.1605,15.6262,17.6144,19.203,15.8722,14.7038,14.5024,19.3978
GREATER TORONTO AREA,202,Terminal Delta,2026,50,regular,7,Saturday,3.2391,1.1564,1.0849,2.652,1.9125,2.2548,2.7026,1.6127
ATLANTIC,301,Terminal Epsilon,2026,50,regular,1,Sunday,0.983,1.0541,0.6177,0.4515,0.4543,0.9887,1.1605,0.3256
ATLANTIC,301,Terminal Epsilon,2026,50,regular,2,Monday,20.007,20.0165,20.8542,21.673,22.7726,20.5097,22.92,21.205
ATLANTIC,301,Terminal Epsilon,2026,50,regular,3,Tuesday,23.2119,20.9192,19.3912,22.1991,21.2197,20.7346,18.9379,19.8335
ATLANTIC,301,Terminal Epsilon,2026,50,regular,4,Wednesday,19.0216,19.2658,17.4978,20.8389,17.9755,19.5502,18.9562,19.8406
ATLANTIC,301,Terminal Epsilon,2026,50,regular,5,Thursday,18.2468,19.6995,21.5127,17.758,19.0654,17.4515,17.7547,19.1244
ATLANTIC,301,Terminal Epsilon,2026,50,regular,6,Friday,15.3248,17.7144,18.1366,15.2455,17.1314,17.4799,17.5605,16.8655
ATLANTIC,301,Terminal Epsilon,2026,50,regular,7,Saturday,3.2048,1.3305,1.9897,1.834,1.381,3.2853,2.7102,2.8054
PACIFIC,401,Terminal Zeta,2026,50,regular,1,Sunday,1.0041,0.8564,0.7733,1.0525,0.9709,0.6901,1.1723,0.7025
PACIFIC,401,Terminal Zeta,2026,50,regular,2,Monday,18.8697,18.5224,20.2235,20.1047,20.5784,23.6042,20.4373,22.1881
PACIFIC,401,Terminal Zeta,2026,50,regular,3,Tuesday,22.0882,18.2537,18.9233,19.2544,18.3944,19.642,20.22,20.4149
PACIFIC,401,Terminal Zeta,2026,50,regular,4,Wednesday,20.4185,20.1155,20.1922,20.1912,20.0342,18.288,20.2643,18.7236
PACIFIC,401,Terminal Zeta,2026,50,regular,5,Thursday,17.8434,19.936,21.3659,19.0986,20.6359,20.9032,19.3991,20.3763
PACIFIC,401,Terminal Zeta,2026,50,regular,6,Friday,17.3399,19.9926,17.2481,16.9856,15.8554,15.5279,16.1141,15.4416
PACIFIC,401,Terminal Zeta,2026,50,regular,7,Saturday,2.4363,2.3233,1.2736,3.313,3.5308,1.3446,2.3928,2.153
PRAIRIES,501,Terminal Eta,2026,50,regular,1,Sunday,0.3502,0.6659,1.0354,0.3485,0.7988,1.1215,0.9463,0.3871
PRAIRIES,501,Terminal Eta,2026,50,regular,2,Monday,21.5539,19.2546,22.1793,19.9611,19.6888,19.232,19.5417,18.889
PRAIRIES,501,Terminal Eta,2026,50,regular,3,Tuesday,22.3628,20.4016,18.5801,20.1385,21.7648,20.4933,17.5728,19.602
PRAIRIES,501,Terminal Eta,2026,50,regular,4,Wednesday,17.32,21.4757,18.3649,17.0391,19.4688,19.7439,19.9286,18.7333
PRAIRIES,501,Terminal Eta,2026,50,regular,5,Thursday,19.0605,18.7397,20.0139,20.5752,17.3082,19.5505,20.6346,21.332
PRAIRIES,501,Terminal Eta,2026,50,regular,6,Friday,16.0207,17.4646,18.0641,18.9063,19.2889,17.5265,18.6617,18.6336
PRAIRIES,501,Terminal Eta,2026,50,regular,7,Saturday,3.3317,1.9978,1.7622,3.0313,1.6818,2.3324,2.7143,2.423
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,50,regular,1,Sunday,0.4648,1.1227,0.8748,0.5965,0.8097,1.1937,0.4456,0.8941
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,50,regular,2,Monday,20.5607,22.293,21.7043,19.5538,19.4324,20.9058,19.1828,18.5878
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,50,regular,3,Tuesday,18.2758,21.1542,18.5706,22.8176,20.2238,19.9749,19.5099,22.2071
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,50,regular,4,Wednesday,21.4314,16.8668,19.7983,21.1238,17.752,17.7729,19.5642,20.5085
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,50,regular,5,Thursday,18.4629,18.515,18.7769,18.4521,20.4476,19.4637,19.9874,19.8274
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,50,regular,6,Friday,18.6683,17.5494,18.2464,15.6969,17.9952,17.2502,19.7908,15.7033
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,50,regular,7,Saturday,2.1361,2.4989,2.0287,1.7593,3.3392,3.4388,1.5192,2.2719
QUEBEC,101,Terminal Alpha,2026,51,event,1,Sunday,0.9695,1.0724,0.4704,0.6325,0.5209,0.8088,0.9334,0.4342
QUEBEC,101,Terminal Alpha,2026,51,event,2,Monday,18.4342,18.6157,19.4616,19.4328,20.5511,21.6008,19.759,19.8164
QUEBEC,101,Terminal Alpha,2026,51,event,3,Tuesday,19.9803,22.0104,21.315,22.1066,20.0186,18.1301,21.0378,19.7081
QUEBEC,101,Terminal Alpha,2026,51,event,4,Wednesday,20.5179,19.0373,17.1184,20.9878,17.8352,17.8289,21.7683,18.1836
QUEBEC,101,Terminal Alpha,2026,51,event,5,Thursday,18.5974,21.432,20.7341,20.5983,19.1336,20.5457,19.1691,21.8629
QUEBEC,101,Terminal Alpha,2026,51,event,6,Friday,20.0125,14.4266,18.0734,14.5885,19.091,19.2164,16.1739,17.4023
QUEBEC,101,Terminal Alpha,2026,51,event,7,Saturday,1.4883,3.4056,2.8271,1.6535,2.8496,1.8693,1.1585,2.5925
QUEBEC,102,Terminal Beta,2026,51,event,1,Sunday,1.0161,1.2306,0.913,0.859,0.862,0.411,1.0035,0.8173
QUEBEC,102,Terminal Beta,2026,51,event,2,Monday,18.4846,20.5062,22.833,19.6866,20.2882,21.9422,21.1624,23.5164
QUEBEC,102,Terminal Beta,2026,51,event,3,Tuesday,18.9888,20.3076,20.415,22.1004,19.372,20.4799,21.8539,17.8747
QUEBEC,102,Terminal Beta,2026,51,event,4,Wednesday,20.4707,17.6822,20.5728,20.0703,18.7043,20.4729,16.1662,18.4923
QUEBEC,102,Terminal Beta,2026,51,event,5,Thursday,19.3152,18.3898,17.5402,18.8251,19.2333,19.9785,20.9057,21.5083
QUEBEC,102,Terminal Beta,2026,51,event,6,Friday,18.2686,18.3316,15.1375,16.4573,19.8063,15.0114,15.4971,15.0703
QUEBEC,102,Terminal Beta,2026,51,event,7,Saturday,3.4561,3.552,2.5885,2.0013,1.7339,1.7041,3.4111,2.7207
GREATER TORONTO AREA,201,Terminal Gamma,2026,51,event,1,Sunday,0.9522,1.0378,0.9323,0.7763,0.3963,0.608,0.7456,1.127
GREATER TORONTO AREA,201,Terminal Gamma,2026,51,event,2,Monday,19.1981,20.2447,20.2713,19.1911,21.4686,20.7122,20.6471,17.9396
GREATER TORONTO AREA,201,Terminal Gamma,2026,51,event,3,Tuesday,19.9736,21.4856,18.5696,19.2868,20.6596,20.5215,21.739,22.4901
GREATER TORONTO AREA,201,Terminal Gamma,2026,51,event,4,Wednesday,17.8667,19.3598,20.439,19.1423,18.4412,18.7894,19.2679,17.7043
GREATER TORONTO AREA,201,Terminal Gamma,2026,51,event,5,Thursday,19.3545,16.6102,19.4352,21.0752,20.1882,19.7319,17.8196,20.2987
GREATER TORONTO AREA,201,Terminal Gamma,2026,51,event,6,Friday,20.1094,17.8458,18.5203,18.4945,16.1712,16.3751,17.9556,17.083
GREATER TORONTO AREA,201,Terminal Gamma,2026,51,event,7,Saturday,2.5455,3.4161,1.8323,2.0338,2.6749,3.2618,1.8252,3.3572
GREATER TORONTO AREA,202,Terminal Delta,2026,51,event,1,Sunday,0.3361,0.4029,0.9054,0.8819,0.3885,1.0237,1.0891,0.9692
GREATER TORONTO AREA,202,Terminal Delta,2026,51,event,2,Monday,20.2611,21.3628,20.475,20.9582,19.5512,20.3729,21.2646,23.1244
GREATER TORONTO AREA,202,Terminal Delta,2026,51,event,3,Tuesday,18.4694,21.5808,18.5051,19.5413,20.6796,21.0644,18.8108,18.3146
GREATER TORONTO AREA,202,Terminal Delta,2026,51,event,4,Wednesday,21.7725,18.2188,20.1001,19.9126,21.3755,17.6305,17.7338,22.1945
GREATER TORONTO AREA,202,Terminal Delta,2026,51,event,5,Thursday,19.3725,19.2586,17.8045,18.8296,20.2467,21.0062,20.9657,18.0298
GREATER TORONTO AREA,202,Terminal Delta,2026,51,event,6,Friday,16.053,17.1314,18.9913,16.9804,16.4931,16.2061,17.2623,15.4256
GREATER TORONTO AREA,202,Terminal Delta,2026,51,event,7,Saturday,3.7355,2.0447,3.2185,2.896,1.2655,2.6963,2.8738,1.9419
ATLANTIC,301,Terminal Epsilon,2026,51,event,1,Sunday,1.0391,0.6324,0.8653,0.3191,0.6491,0.5225,0.5554,0.9305
ATLANTIC,301,Terminal Epsilon,2026,51,event,2,Monday,21.8934,23.3897,19.8337,22.4563,23.3615,21.5525,22.3805,20.3099
ATLANTIC,301,Terminal Epsilon,2026,51,event,3,Tuesday,20.5562,18.0225,19.5518,22.8621,17.9531,18.5646,18.6263,21.4581
ATLANTIC,301,Terminal Epsilon,2026,51,event,4,Wednesday,18.0141,21.4366,21.9087,17.9779,21.6342,17.2644,19.9188,20.4558
ATLANTIC,301,Terminal Epsilon,2026,51,event,5,Thursday,18.95,17.9156,19.8428,19.4228,19.0655,21.2486,19.2697,18.1108
ATLANTIC,301,Terminal Epsilon,2026,51,event,6,Friday,16.1891,16.9969,14.7491,14.9888,14.9556,18.5491,17.9941,15.9114
ATLANTIC,301,Terminal Epsilon,2026,51,event,7,Saturday,3.3582,1.6063,3.2485,1.9729,2.381,2.2983,1.2552,2.8235
PACIFIC,401,Terminal Zeta,2026,51,event,1,Sunday,0.9083,1.2254,0.4773,0.4104,0.8949,0.4379,0.6292,0.6031
PACIFIC,401,Terminal Zeta,2026,51,event,2,Monday,17.8846,23.8889,19.7207,23.1491,19.1541,23.6379,19.2192,20.3124
PACIFIC,401,Terminal Zeta,2026,51,event,3,Tuesday,20.4573,18.4633,22.6961,21.0051,20.9345,19.9175,21.9808,20.8216
PACIFIC,401,Terminal Zeta,2026,51,event,4,Wednesday,20.6103,18.6521,20.6748,19.1191,21.1744,21.5708,20.4701,21.4966
PACIFIC,401,Terminal Zeta,2026,51,event,5,Thursday,20.7476,19.3236,16.9961,17.6685,20.0372,17.3146,20.8598,19.2049
PACIFIC,401,Terminal Zeta,2026,51,event,6,Friday,17.7638,15.1015,18.2352,17.3862,16.3092,14.4532,15.4746,15.2411
PACIFIC,401,Terminal Zeta,2026,51,event,7,Saturday,1.6281,3.3452,1.1997,1.2615,1.4958,2.6681,1.3663,2.3203
PRAIRIES,501,Terminal Eta,2026,51,event,1,Sunday,0.5932,0.561,1.008,0.4253,0.3625,0.4148,0.8744,0.381
PRAIRIES,501,Terminal Eta,2026,51,event,2,Monday,21.5509,21.8201,20.1086,22.0072,21.5081,21.1115,22.8685,20.2504
PRAIRIES,501,Terminal Eta,2026,51,event,3,Tuesday,21.7367,20.4613,22.4767,22.0245,20.6318,18.8996,20.9461,22.6599
PRAIRIES,501,Terminal Eta,2026,51,event,4,Wednesday,17.5758,17.671,18.9612,19.4563,17.9954,19.7342,18.2874,21.2394
PRAIRIES,501,Terminal Eta,2026,51,event,5,Thursday,19.7851,19.8757,18.7151,18.7652,17.0632,19.0514,18.4804,17.0987
PRAIRIES,501,Terminal Eta,2026,51,event,6,Friday,15.7283,16.9657,16.6928,14.5512,20.0457,18.8705,17.4167,15.799
PRAIRIES,501,Terminal Eta,2026,51,event,7,Saturday,3.0299,2.6452,2.0375,2.7703,2.3932,1.918,1.1264,2.5715
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,51,event,1,Sunday,0.6355,0.5622,0.6872,0.9292,0.9741,0.7743,0.8782,0.8074
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,51,event,2,Monday,18.1445,20.3237,19.2284,22.0103,20.5855,19.1702,21.1598,20.8243
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,51,event,3,Tuesday,22.0443,21.8507,21.7844,19.8992,21.5393,20.1316,22.8654,21.938
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,51,event,4,Wednesday,17.3759,18.9018,18.5709,19.4305,19.2526,17.3295,18.4977,21.1939
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,51,event,5,Thursday,20.9817,17.9871,21.4285,17.8169,18.7427,20.7743,17.8899,17.711
SOUTH WESTERN ONTARIO,601,Terminal Theta,2026,51,event,6,Friday,17.6423,19.0938,15.2236,18.7495,15.8539,19.1063,15.131,16.2539
